Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
616	0.349026	122	0.008197	111	0.648649	151	0.622517	1.879008	616	0.349026	0.382000	0.357604	
615	0.346341	123	0.016260	134	0.664179	128	0.476562	1.879008	615	0.346341	0.365000	0.357635	
642	0.353583	97	0.000000	134	0.738806	127	0.496063	1.879008	642	0.353583	0.389000	0.357764	
612	0.333333	102	0.039216	162	0.641975	124	0.548387	1.879008	612	0.333333	0.380000	0.357855	
621	0.314010	127	0.031496	128	0.664062	124	0.508065	1.879008	621	0.314010	0.347000	0.357811	
636	0.342767	116	0.034483	131	0.618321	117	0.598291	1.879008	636	0.342767	0.373000	0.357873	
633	0.300158	116	0.051724	125	0.688000	126	0.619048	1.879008	633	0.300158	0.360000	0.357881	
647	0.292117	116	0.060345	109	0.678899	128	0.492188	1.879008	647	0.292117	0.333000	0.357781	
644	0.332298	104	0.009615	112	0.616071	140	0.635714	1.879008	644	0.332298	0.373000	0.357842	
629	0.364070	102	0.000000	131	0.702290	138	0.500000	1.879008	629	0.364070	0.390000	0.357971	
624	0.333333	94	0.042553	137	0.598540	145	0.579310	1.879008	624	0.333333	0.378000	0.358050	
624	0.334936	125	0.016000	127	0.740157	124	0.580645	1.879008	624	0.334936	0.377000	0.358126	
637	0.296703	109	0.018349	131	0.618321	123	0.471545	1.879008	637	0.296703	0.330000	0.358014	
621	0.341385	109	0.000000	141	0.645390	129	0.565891	1.879008	621	0.341385	0.376000	0.358085	
626	0.343450	100	0.020000	140	0.585714	134	0.604478	1.879008	626	0.343450	0.380000	0.358171	
624	0.306090	102	0.019608	124	0.661290	150	0.513333	1.879008	624	0.306090	0.352000	0.358147	
614	0.332248	126	0.015873	133	0.676692	127	0.661417	1.879008	614	0.332248	0.380000	0.358232	
617	0.327391	120	0.041667	129	0.666667	134	0.552239	1.879008	617	0.327391	0.367000	0.358266	
614	0.358306	135	0.037037	120	0.716667	131	0.580153	1.879008	614	0.358306	0.387000	0.358377	
625	0.336000	129	0.015504	115	0.686957	131	0.580153	1.879008	625	0.336000	0.367000	0.358410	
609	0.320197	136	0.014706	123	0.585366	132	0.689394	1.879008	609	0.320197	0.360000	0.358416	
623	0.340289	117	0.017094	128	0.656250	132	0.651515	1.879008	623	0.340289	0.384000	0.358514	
646	0.295666	114	0.035088	118	0.652542	122	0.500000	1.879008	646	0.295666	0.333000	0.358417	
631	0.332805	126	0.047619	112	0.571429	131	0.503817	1.879008	631	0.332805	0.346000	0.358370	
