Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
684	0.261696	106	0.075472	118	0.822034	92	0.630435	2.317847	684	0.261696	0.342000	0.372259	
598	0.178930	131	0.114504	129	0.782946	142	0.485915	2.317847	598	0.178930	0.292000	0.371929	
641	0.287051	100	0.010000	131	0.801527	128	0.625000	2.112851	641	0.287051	0.370000	0.371921	
652	0.299080	103	0.067961	125	0.824000	120	0.750000	2.112851	652	0.299080	0.395000	0.372015	
632	0.300633	121	0.041322	117	0.794872	130	0.661538	2.112851	632	0.300633	0.374000	0.372023	
642	0.261682	102	0.078431	104	0.798077	152	0.657895	2.112851	642	0.261682	0.359000	0.371970	
596	0.285235	122	0.024590	130	0.830769	152	0.651316	2.112851	596	0.285235	0.380000	0.372003	
628	0.292994	134	0.097015	126	0.817460	112	0.633929	2.112851	628	0.292994	0.371000	0.371999	
651	0.310292	111	0.063063	126	0.801587	112	0.625000	2.112851	651	0.310292	0.380000	0.372031	
628	0.234076	107	0.186916	135	0.829630	130	0.546154	2.112851	628	0.234076	0.350000	0.371943	
627	0.215311	127	0.118110	121	0.776860	125	0.544000	2.112851	627	0.215311	0.312000	0.371705	
646	0.297214	94	0.053191	136	0.750000	124	0.637097	2.112851	646	0.297214	0.378000	0.371730	
619	0.302100	129	0.100775	106	0.745283	146	0.705479	2.112851	619	0.302100	0.382000	0.371770	
632	0.292722	131	0.091603	119	0.831933	118	0.533898	2.112851	632	0.292722	0.359000	0.371720	
632	0.216772	117	0.000000	150	0.820000	101	0.514851	2.112851	632	0.216772	0.312000	0.371487	
628	0.216561	115	0.034783	128	0.812500	129	0.488372	2.112851	628	0.216561	0.307000	0.371236	
599	0.205342	130	0.046154	128	0.867188	143	0.475524	2.112851	599	0.205342	0.308000	0.370991	
616	0.240260	127	0.031496	118	0.805085	139	0.604317	2.112851	616	0.240260	0.331000	0.370836	
648	0.217593	111	0.072072	123	0.796748	118	0.550847	2.112851	648	0.217593	0.312000	0.370610	
604	0.304636	128	0.093750	139	0.776978	129	0.635659	2.112851	604	0.304636	0.386000	0.370669	
615	0.243902	109	0.119266	142	0.852113	134	0.485075	2.112851	615	0.243902	0.349000	0.370586	
614	0.265472	97	0.092784	133	0.857143	156	0.538462	2.112851	614	0.265472	0.370000	0.370584	
654	0.255352	99	0.101010	124	0.846774	123	0.520325	2.112851	654	0.255352	0.346000	0.370491	
650	0.307692	105	0.066667	124	0.750000	121	0.628099	2.112851	650	0.307692	0.376000	0.370512	
624	0.312500	118	0.042373	132	0.765152	126	0.746032	2.112851	624	0.312500	0.395000	0.370604	
613	0.265905	104	0.067308	143	0.762238	140	0.557143	2.112851	613	0.265905	0.357000	0.370553	
655	0.320611	113	0.106195	111	0.828829	121	0.586777	2.112851	655	0.320611	0.385000	0.370607	
657	0.229833	111	0.162162	118	0.805085	114	0.543860	2.112851	657	0.229833	0.326000	0.370441	
656	0.342988	84	0.154762	117	0.786325	143	0.524476	2.112851	656	0.342988	0.405000	0.370569	
626	0.308307	114	0.122807	144	0.854167	116	0.482759	2.112851	626	0.308307	0.386000	0.370626	
620	0.264516	120	0.200000	140	0.785714	120	0.483333	2.112851	620	0.264516	0.356000	0.370572	
645	0.286822	121	0.049587	127	0.795276	107	0.560748	2.112851	645	0.286822	0.352000	0.370504	
633	0.314376	96	0.020833	129	0.813953	142	0.633803	2.112851	633	0.314376	0.396000	0.370597	
640	0.260937	111	0.198198	117	0.769231	132	0.613636	2.112851	640	0.260937	0.360000	0.370559	
621	0.249597	136	0.044118	116	0.801724	127	0.574803	2.112851	621	0.249597	0.327000	0.370401	
642	0.308411	109	0.064220	115	0.765217	134	0.611940	2.112851	642	0.308411	0.375000	0.370417	
642	0.299065	125	0.088000	109	0.798165	124	0.701613	2.112851	642	0.299065	0.377000	0.370441	
