Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
627	0.261563	100	0.020000	141	0.815603	132	0.689394	2.184836	627	0.261563	0.372000	0.354125	
597	0.251256	145	0.068966	119	0.764706	139	0.625899	2.184836	597	0.251256	0.338000	0.354068	
610	0.268852	120	0.066667	129	0.852713	141	0.595745	2.184836	610	0.268852	0.366000	0.354110	
632	0.259494	108	0.101852	123	0.780488	137	0.635036	2.184836	632	0.259494	0.358000	0.354123	
622	0.255627	125	0.072000	144	0.791667	109	0.532110	2.184836	622	0.255627	0.340000	0.354075	
623	0.311396	118	0.076271	126	0.880952	133	0.383459	2.184836	623	0.311396	0.365000	0.354112	
615	0.239024	115	0.069565	137	0.795620	133	0.315789	2.184836	615	0.239024	0.306000	0.353947	
601	0.276206	152	0.098684	131	0.763359	116	0.456897	2.184836	601	0.276206	0.334000	0.353879	
630	0.292063	138	0.057971	115	0.826087	117	0.512821	2.184836	630	0.292063	0.347000	0.353856	
632	0.276899	131	0.007634	117	0.880342	120	0.616667	2.184836	632	0.276899	0.353000	0.353853	
597	0.257956	135	0.066667	140	0.778571	128	0.609375	2.184836	597	0.257956	0.350000	0.353840	
612	0.341503	118	0.000000	144	0.861111	126	0.587302	2.184836	612	0.341503	0.407000	0.354019	
596	0.302013	122	0.114754	124	0.806452	158	0.620253	2.184836	596	0.302013	0.392000	0.354146	
631	0.225040	111	0.072072	137	0.810219	121	0.553719	2.184836	631	0.225040	0.328000	0.354059	
584	0.267123	135	0.014815	119	0.831933	162	0.395062	2.184836	584	0.267123	0.321000	0.353949	
605	0.251240	141	0.056738	128	0.851562	126	0.587302	2.184836	605	0.251240	0.343000	0.353912	
642	0.280374	113	0.141593	137	0.751825	108	0.564815	2.184836	642	0.280374	0.360000	0.353933	
644	0.279503	101	0.039604	130	0.846154	125	0.624000	2.184836	644	0.279503	0.372000	0.353992	
